factor,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
1.1,15,42,1.0,0.3916522876189967,0.5734777162894323,0.9066666666263703,0.0,16.698040600007516,-0.0,1
1.1,15,43,0.6047354406005079,0.12714006436639366,0.3269146985693258,0.5688888888636049,0.281481481460631,16.54207419999875,0.00968965130488455,0
1.1,15,44,0.644773771895216,0.10746151650848283,0.30275397799878856,0.5333333333096296,0.3137254901755735,15.231833900004858,0.010207427344696086,0
1.1,15,45,0.51754299785294,0.06733419619241815,0.23466333568449138,0.44444444442469133,0.27745664738280595,14.584928500000387,0.7060098873635278,0
1.1,15,46,0.5533240573511223,0.09939827567530019,0.28126758136664615,0.4977777777556543,0.2802547770522131,15.096098499998334,0.2851343801019847,0
1.1,15,47,0.14278674454360918,0.003502630893592197,0.050174230179037015,0.38666666664948146,0.19767441859315846,15.112823000003118,0.06879771412661122,0
1.1,15,48,1.0,0.24641762850959933,0.4481629082529762,0.875555555516642,0.0,13.993206199986162,-0.0,1
1.1,15,49,1.0,0.331626278725925,0.5366108906654338,0.8666666666281481,0.0,14.516560299991397,-0.0,1
1.1,20,40,1.0,0.241183374060934,0.44072596718468166,0.8924999999776875,0.0,24.146198700007517,-0.0,1
1.1,20,41,1.0,0.26705396503594997,0.47283216742415046,0.9124999999771874,0.0,16.090598199996748,-0.0,1
1.1,20,42,1.0,0.2984831215492853,0.49476138761638533,0.924999999976875,0.0,15.010390899988124,-0.0,1
1.1,20,43,1.0,0.2900025242453835,0.49128377253101435,0.9124999999771874,0.0,16.421060900000157,-0.0,1
1.1,20,44,1.0,0.24724860823897735,0.44780397766182817,0.8924999999776875,0.0,14.986821500002407,-0.0,1
1.1,20,45,1.0,0.2659241171287336,0.45587982235820024,0.9074999999773125,0.0,15.184970100002829,-0.0,1
1.1,20,46,1.0,0.28926444994668676,0.4916127659795655,0.914999999977125,0.0,15.26407439999457,-0.0,1
1.1,20,47,0.3303473349848734,0.02190255225177351,0.13028119497043364,0.43749999998906247,0.20494699645918915,25.08876689999306,0.03275342896493195,0
1.1,20,48,1.0,0.250989627948858,0.4427283890688377,0.8774999999780625,0.0,10.543972600004054,-0.0,1
1.1,20,49,1.0,0.2752330907310871,0.4803285702535503,0.9024999999774375,0.0,12.269018799997866,-0.0,1
1.25,7,40,0.15380160248765423,0.009721105545809785,0.0942077990268742,0.4081632652228238,0.17142857137959183,15.264376300008735,0.013710518582818987,0
1.25,7,41,0.14648729348905964,0.0053847472366883205,0.06220243851140689,0.5510204080508122,0.26666666657777777,16.583665899990592,0.021278190195381283,0
1.25,7,42,0.10953093225384503,0.0030532152473159565,0.04399282208745503,0.5102040815285298,0.36842105253462604,13.084643300011521,0.007953695790181332,0
1.25,7,43,0.0864275629413664,0.0010333139789062043,0.025618255409560572,0.530612244789671,0.34285714275918366,12.75511969999934,0.0033829515012209796,0
1.25,7,44,0.2913657615306347,0.01336214792022539,0.11443730717054067,0.5510204080508122,0.15384615378698224,11.452917999995407,0.0031585394750331237,0
