lambda,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
0,7,40,0.5437105491798745,0.0030693079165414147,0.054110754693649864,0.06122448978342357,0.11538461536242603,0.35676569999486674,0.564095961301549,0
0,7,41,0.6163993140354297,0.010074109016236277,0.08926540055930092,0.08163265304456477,0.1509433961979352,0.3408906999975443,0.1344416166037933,0
0,7,42,0.44563565849916636,0.009510969177627374,0.07227109216133372,0.14285714282798834,0.24999999995535713,0.33396399999037385,0.45219666455308044,0
0,7,43,0.5124406949624659,0.009029459069003763,0.06906184533639413,0.12244897956684714,0.21818181814214876,0.3174637000047369,0.45021075628462853,0
0,7,44,1.0716427058763003,0.00032465188291645096,0.017954188533713028,0.040816326522282384,0.07843137253364091,0.30366389999107923,0.3281970067684992,0
0,7,45,0.5848394847913909,0.005547034553934653,0.045470972300847734,0.08163265304456477,0.1509433961979352,0.3259150999947451,0.2018363488344502,0
0,7,46,0.4735322583805412,0.008140678661500773,0.06930366508657143,0.10204081630570595,0.18518518515089163,0.3186044000030961,0.23693927945271248,0
0,7,47,0.45539104533870933,0.008391888999475884,0.08026392074841031,0.08163265304456477,0.1509433961979352,0.3847292999998899,0.5089825175509041,0
0,7,48,0.5499393859910343,0.033974315173794324,0.14891673677821446,0.06122448978342357,0.11538461536242603,0.33776290000241715,0.26396000356037513,0
0,7,49,2.0558968846558408,0.0011711838185332851,0.03422256300356952,0.020408163261141192,0.039999999992,0.3150755999959074,0.23914793282789235,0
0,10,40,0.5068436688627035,0.011357138383754828,0.09245530666019693,0.10999999998900001,0.1981981981803425,0.37765500000386965,0.44320686837610235,0
0,10,41,0.5159774748440281,0.010029290750850291,0.06644793099755247,0.09999999999,0.1818181818016529,0.3836952000128804,0.533832990552086,0
0,10,42,0.5157123645896405,0.008939209063397641,0.08394819136177377,0.12999999998700001,0.23008849555485944,0.4041496999998344,0.5992171747135981,0
0,10,43,0.7168892546359511,0.029834904208835653,0.15770223448708756,0.059999999994000006,0.11320754715913137,0.36275109999405686,0.4642237165423331,0
0,10,44,0.6173815174304443,0.00454964561039649,0.05518294625928251,0.079999999992,0.14814814813443072,0.40109559999837074,0.5237320179551973,0
0,10,45,0.45581218051366473,0.010363064642663528,0.08844986410204823,0.10999999998900001,0.1981981981803425,0.4240712999890093,0.5330722993817044,0
0,10,46,0.4977125616247566,0.010610767398124691,0.08267378753934314,0.169999999983,0.29059829057345316,0.40932569999131374,0.4228800017732967,0
0,10,47,0.705350549780108,0.012357977324442748,0.09162245875384782,0.059999999994000006,0.11320754715913137,0.3784925999934785,0.595668581730993,0
0,10,48,0.6060145783876173,0.009196195162921451,0.07839742763290682,0.089999999991,0.16513761466374885,0.3950265000021318,0.5067992410254542,0
0,10,49,0.32955809276796266,0.013491379296386606,0.08857457294529911,0.13999999998600002,0.2456140350661742,0.42063219999545254,0.35394553362264813,0
0,15,40,0.5727949883417054,0.012244389088348356,0.08798520683332704,0.10666666666192592,0.19277108432960757,0.5281986000045436,0.8925901872318801,0
0,15,41,0.776441003116245,0.01289854739760489,0.0862413075672433,0.07111111110795061,0.1327800829820423,0.49501129999407567,0.5827520091191849,0
0,15,42,0.5274259267135891,0.017519358118678437,0.1079022795662605,0.09333333332918518,0.17073170731013285,0.4905465999909211,1.128620739246024,0
0,15,43,0.5290170812758175,0.013738226784548635,0.10232107072814482,0.08444444444069135,0.1557377049116501,0.48605559999123216,0.8096105316731905,0
0,15,44,0.603149326610555,0.01895886365914069,0.10599008048783964,0.10666666666192592,0.19277108432960757,0.4627010000112932,0.8523486001178829,0
0,15,45,0.5250107349599348,0.013736382534915109,0.09700863116602088,0.10666666666192592,0.19277108432960757,0.483498999994481,0.609795554785984,0
0,15,46,0.5381431330264242,0.014215227980522792,0.09502861070633978,0.09777777777343209,0.1781376518146503,0.5395180000050459,1.110014405873856,0
0,15,47,0.6348442793710115,0.008516000081266736,0.07757824276227243,0.07555555555219753,0.1404958677627894,0.47038110000721645,1.0094609835831212,0
0,15,48,0.5388608796606024,0.009646332971229578,0.07493260100892717,0.12444444443891357,0.22134387350903778,0.48305040001287125,0.9745186044095657,0
0,15,49,0.4720381833398872,0.01854578960427693,0.10148834456956544,0.1333333333274074,0.2352941176378316,0.553473899999517,1.3731202990545037,0
0,20,40,0.5852135528785946,0.01845063601737572,0.11223317682043552,0.1074999999973125,0.1941309255035185,0.6197185999917565,1.22704419014496,0
0,20,41,0.613946740832457,0.015316965679119417,0.09450142853328498,0.0874999999978125,0.16091954022618576,0.5872301000053994,1.1533468747404456,0
0,20,42,0.669604538718592,0.012921042967876831,0.09155102141673803,0.074999999998125,0.13953488371768524,0.6518061999959173,1.3188545736437318,0
0,20,43,0.6033003029113404,0.010954357073062098,0.08444348118676971,0.0874999999978125,0.16091954022618576,0.6124254000023939,1.3362667346594128,0
0,20,44,0.5750801091928082,0.013337215164510148,0.08966001128942551,0.1074999999973125,0.1941309255035185,0.6559872000070754,1.957901895153062,0
0,20,45,0.5910822898451924,0.011381539049891703,0.08869410502741154,0.0924999999976875,0.1693363844354843,0.6115617999894312,1.0864201310264123,0
0,20,46,0.572887507173704,0.008450682506339232,0.07323857496911418,0.084999999997875,0.1566820276461594,0.5856428999977652,1.409974322176562,0
0,20,47,0.6985910737838745,0.015376646963927999,0.103949872674172,0.0724999999981875,0.13519813519498372,0.5564338999975007,0.7987871506847761,0
0,20,48,0.5309207494033692,0.012863747039249605,0.09762931146869393,0.1224999999969375,0.21826280623121908,0.5977591999981087,1.8253443128028881,0
0,20,49,0.5728065925862081,0.013638850206757293,0.09271667600425554,0.0974999999975625,0.1776765375813741,0.5631217999907676,1.1507688131418188,0
5,7,40,0.4776908161750783,0.12365829718116024,0.3396251152314214,0.8367346937067889,0.4285714282653061,0.3743085999885807,0.07078197115438835,0
5,7,41,0.39624516970172335,0.04601824312054033,0.20801776439854094,0.9183673467513536,0.666666666111111,0.38720179999654647,0.0014179206068383411,0
5,7,42,0.42315962706771487,0.05249716588599673,0.21405189970088997,0.8163265304456476,0.6086956519092628,0.4381874999962747,0.009179529148904844,0
5,7,43,0.5949461889065654,0.09792829401850582,0.27788071509871,0.8163265304456476,0.5263157891966759,0.3796258999936981,0.010245650934465049,0
5,7,44,1.0,0.1721,0.4,0.959183673273636,0.0,0.661376799995196,-0.0,1
5,7,45,0.6064162707064031,0.13063885336873277,0.3420075641810837,0.8979591834902124,0.6153846149112425,0.14038650000293273,4.683325812309779e-10,0
5,7,46,0.5830752965831661,0.09833759337940627,0.31130263678429515,0.9183673467513536,0.7142857137755102,0.14893330000631977,2.1848900112277214e-11,0
5,7,47,0.2602184468070191,0.0326359610503761,0.14363368471214855,0.6938775508788005,0.347826086805293,0.3766252000059467,0.02576299130551962,0
5,7,48,0.520735093259732,0.16229968862711608,0.37509079463862166,0.7755102039233652,0.3529411762629758,0.767896200006362,0.008951673769868414,0
5,7,49,1.0,0.1296,0.36,0.9795918365347771,0.0,1.9485137000010582,-0.0,1
5,10,40,0.4032389276683553,0.0534774118566864,0.19994379250533945,0.829999999917,0.5142857141387756,1.3695036999997683,0.049567751461617425,0
5,10,41,0.2882146746681425,0.019694034335637434,0.12406301082910898,0.789999999921,0.4878048779298037,1.2201434999878984,0.08034085447656074,0
5,10,42,0.37860943593168866,0.036379769779671396,0.17822647824792337,0.789999999921,0.5116279068577609,1.0629985999985365,0.03780803848448021,0
5,10,43,0.7035216464418809,0.17613562333221858,0.4098922673464162,0.89999999991,0.49999999975,1.2022146999952383,8.820143198626915e-07,0
5,10,44,0.5396493220402238,0.07450381210714842,0.25107021498565774,0.8199999999180001,0.43749999986328125,1.240049399988493,0.0227140307583932,0
5,10,45,0.34456334108541803,0.04023031330027489,0.1762966687762652,0.759999999924,0.4545454544421488,1.4449050000112038,0.035936129594483945,0
5,10,46,0.5316246140368591,0.0662462824523422,0.22748492888400856,0.829999999917,0.6382978722046174,1.1353182000020752,0.0010867238835236056,0
5,10,47,0.3797206686646187,0.03857824614359653,0.16578661040150558,0.859999999914,0.46153846136094673,1.056565300008515,0.015365777046296518,0
5,10,48,0.25026336839220015,0.014814408518798401,0.10153252238316686,0.8099999999190001,0.48648648635500363,1.0177950999932364,0.024324815850958196,0
5,10,49,0.3794285550167345,0.06254882600695359,0.21374911759379261,0.7399999999260001,0.5185185184224965,1.0690105999965454,0.053679735855667994,0
5,15,40,0.40911927721144636,0.03497850087382024,0.14850887518100453,0.7822222221874567,0.4731182795190196,1.4438817000045674,0.08677707034622473,0
5,15,41,0.4304247902057703,0.0324584209548322,0.15913216145339668,0.7999999999644444,0.3999999999466667,1.6164179000043077,0.032431220479155344,0
5,15,42,0.35329614505815843,0.036076909502026196,0.15917928423140218,0.7555555555219753,0.40860215049369875,1.6352874000003794,0.28545923990737343,0
5,15,43,0.34804550619151786,0.03748411213871729,0.17114221313451944,0.8133333332971852,0.46153846147928995,1.4120535000110976,0.022145049044780932,0
5,15,44,0.4622206256318605,0.049408516070284646,0.1776675103396407,0.7955555555201975,0.4772727272184918,1.4619361000077333,0.10183913199170455,0
5,15,45,0.39558723649811833,0.04125066031665914,0.1678806934775482,0.8088888888529382,0.5057471263786498,1.3747129999974277,0.050656591867873385,0
5,15,46,0.40047522496172483,0.046652742506695426,0.17968241041747854,0.7022222221910123,0.3619047618702948,1.3538183000055142,0.2527711066600664,0
5,15,47,0.45145644517340455,0.0507260370986584,0.20047171083893411,0.7999999999644444,0.4155844155304436,1.3818890000111423,0.33492355575048827,0
5,15,48,0.3815087466365413,0.028870943584688703,0.14424942989948022,0.7955555555201975,0.5306122448438151,1.3694625999924028,0.02848935206552143,0
5,15,49,0.43161736573090237,0.055200639884216196,0.1851416052353632,0.7288888888564938,0.4786324785915699,1.3254969999979949,0.29021937791167945,0
5,20,40,0.5103683987734919,0.05499648978454917,0.2017264157950195,0.8024999999799375,0.4697986576865907,1.5102218999963952,0.1996013157536839,0
5,20,41,0.4146885883602387,0.03999058940060461,0.1735319573424164,0.7774999999805625,0.4105960264628744,1.7176236000086647,0.316089083595654,0
5,20,42,0.3780647161716561,0.030562449873763085,0.1391363983706097,0.7774999999805625,0.37762237759597045,1.5617267999914475,0.12789793090311735,0
5,20,43,0.34282118450731186,0.023810687825377378,0.11746095702895788,0.7224999999819375,0.36571428569338776,2.150781400006963,0.1242618815110879,0
5,20,44,0.41098001530044453,0.03560959714768301,0.14583936603030054,0.7124999999821875,0.3850267379473248,2.0966860000044107,0.2388929984540758,0
5,20,45,0.37296011920613137,0.02554435411524118,0.13505792200331043,0.7524999999811874,0.39263803678572773,2.5071370999939973,0.1959419740656022,0
5,20,46,0.3261250461069134,0.024162667127112784,0.12544134367723286,0.7524999999811874,0.3694267515688263,1.8545384000026388,0.3091983174453389,0
5,20,47,0.4241103037257132,0.036856719185471794,0.16441461410716457,0.764999999980875,0.356164383537249,1.839976299990667,0.046193009569130354,0
5,20,48,0.37412270672483516,0.02430910078249431,0.12971236484881407,0.7024999999824375,0.43062200954877405,1.7115347999933874,0.543405179020267,0
5,20,49,0.3580248186343831,0.025995973330352973,0.1303635237629077,0.7374999999815625,0.4134078212059549,1.8675684000045294,0.08851599305478983,0
10,7,40,1.0,0.5618993653627422,0.7287336325604228,0.9387755100124948,0.0,2.583157500004745,-0.0,1
10,7,41,0.8478944254913943,0.21449126085512846,0.4159388697758881,0.9999999997959184,0.9999999987499999,0.4997735999932047,-0.0,1
10,7,42,0.8417381639957615,0.22022904909971766,0.435507892829918,0.9387755100124948,0.7692307686390532,0.4613404000119772,-0.0,1
10,7,43,1.0,0.2785166666666667,0.4416666666666667,0.8775510202290712,0.0,2.377021300009801,-0.0,1
10,7,44,1.0,0.1721,0.4,0.959183673273636,0.0,2.853964999987511,-0.0,1
10,7,45,1.0,0.358625,0.5325,0.9183673467513536,0.0,2.222431799993501,-0.0,1
10,7,46,1.0,0.28968000000000005,0.5160000000000001,0.8979591834902124,0.0,2.122369799995795,-0.0,1
10,7,47,0.5342371719952187,0.15772213653594347,0.30324072886856523,0.9387755100124948,0.7272727266115702,1.3637714999931632,0.004928466357343704,0
10,7,48,1.0,0.6338993788409719,0.7560663936158153,0.9387755100124948,0.0,2.292021000001114,-0.0,1
10,7,49,1.0,0.1296,0.36,0.9795918365347771,0.0,1.0923799000011059,-0.0,1
10,10,40,0.7207521976351349,0.17967255989052855,0.3846948901887581,0.9299999999070001,0.719999999712,1.361996799998451,0.019424769013195297,0
10,10,41,0.5926523540758543,0.1118997378352721,0.3101705753538237,0.9599999999040001,0.8333333329861111,1.4473432000086177,0.01196960156631136,0
10,10,42,0.5998756897815336,0.102355091425933,0.29623812154273227,0.9199999999080001,0.6666666663888888,1.5348272999981418,0.0025535388495507693,0
10,10,43,1.0,0.3568331076202827,0.5699913241423165,0.939999999906,0.0,2.107232299997122,-0.0,1
10,10,44,1.0,0.2734997697242474,0.46070140970264334,0.9199999999080001,0.0,2.188138400000753,-0.0,1
10,10,45,0.4558708421445424,0.07620488429037889,0.2456002019009522,0.89999999991,0.615384615147929,1.2767499000037787,0.0002834500809783709,0
10,10,46,0.9367413824769042,0.21079233597988214,0.43148221981685414,0.9499999999050001,0.8275862066111771,0.5249640999973053,-0.0,1
10,10,47,0.7320650906034247,0.18159475919894677,0.4039397097426452,0.9899999999010001,0.9230769223668639,0.5716970000066794,-0.0,1
10,10,48,0.42752425163379076,0.06170391007294239,0.2326943566718491,0.969999999903,0.8571428567346938,1.4010153999988688,6.270662823458449e-05,0
10,10,49,0.5645986471815976,0.14296286227623556,0.3216201410761751,0.89999999991,0.6874999997851562,1.2338346999895293,0.013727647521828316,0
10,15,40,0.613522797942812,0.09002988252724968,0.26382559284411855,0.9422222221803457,0.754716980989676,1.46631730000081,0.06475723670384993,0
10,15,41,0.6333089231620167,0.09483665337313107,0.28189178566375384,0.9555555555130864,0.705882352733564,0.538352899995516,-0.0,1
10,15,42,0.5233008449861921,0.10532225040292055,0.27860360844382803,0.9066666666263703,0.6037735847917408,1.4154200999910245,0.013593529339816281,0
10,15,43,0.5735158902812423,0.1148751485893354,0.31530117759057436,0.9511111110688395,0.7317073168947055,1.6713812000089092,1.1244112955486632e-06,0
10,15,44,0.6465508222315585,0.1074760835178114,0.2893067759064953,0.9466666666245925,0.7391304346219282,1.5791616000060458,0.0038260314299291324,0
10,15,45,0.6210704972656026,0.1101280803293565,0.3000387317011402,0.9511111110688395,0.765957446645541,1.5030235000012908,0.0027135443608840844,0
