factor,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
5,10,46,0.20112085474528044,0.008338077545284614,0.07943776630254147,0.729999999927,0.5573770490889546,1.44494560000021,0.13444585273459103,0
5,10,47,0.17193338897134916,0.008774065392560294,0.08592129487207027,0.8899999999110001,0.5217391302079395,1.3980975000013132,0.0025647395244153695,0
5,10,48,0.18117678222459843,0.009274804477263816,0.07896389208467544,0.749999999925,0.41860465106544076,1.583031000001938,0.07664292148592067,0
5,10,49,0.22201288849717019,0.021506419488045127,0.12194856590722299,0.619999999938,0.4242424241781451,1.545540400009486,0.11639951477572898,0
5,15,40,0.22746313238408591,0.009995960422129661,0.07317603639886543,0.7511111110777283,0.46153846149408284,1.894278600011603,0.15071546401667066,0
5,15,41,0.21614538071511114,0.007762904171174065,0.07377171474000055,0.7777777777432099,0.3902439023914337,1.7994903000071645,0.13393250936452186,0
5,15,42,0.1831491013856456,0.010004970952780448,0.08225506757504306,0.6844444444140246,0.3603603603278955,1.763429400001769,0.2872689631403549,0
5,15,43,0.12951929460803707,0.004081414477291724,0.04819745569695717,0.7377777777449877,0.39175257727920076,1.9591880999942077,0.12843851210030804,0
5,15,44,0.2196538160355599,0.00966288886158508,0.08018577559909561,0.7377777777449877,0.44859813079919647,2.12701310000557,0.2564229055551094,0
5,15,45,0.174222557944934,0.007356984861350491,0.0695172496493627,0.7377777777449877,0.44859813079919647,1.7703671000053873,0.060155134137672414,0
5,15,46,0.18963307144072883,0.009690931507018778,0.0826653169166154,0.7466666666334815,0.43564356431330264,1.772025800004485,0.27443379820245045,0
5,15,47,0.2026903502478249,0.010884759440471693,0.08215236969492681,0.7555555555219753,0.3820224718671885,1.761077999995905,0.07732895799978205,0
5,15,48,0.15551268304986599,0.004692674463316,0.05136297293949784,0.7955555555201975,0.5490196077893118,1.736406199997873,0.1377231400243794,0
5,15,49,0.4956655532818584,0.07621720774147947,0.25127528040587493,0.5911111110848395,0.3947368420792936,1.826944000000367,1.2987906454248024,0
5,20,40,0.19819067976435767,0.007682394398783706,0.07456186843926167,0.7399999999815,0.4468085106145314,2.327682700008154,0.27208625732235364,0
5,20,41,0.1784516941179437,0.006146806634046357,0.0629961031807543,0.744999999981375,0.39999999997647057,2.107326600002125,0.38448785929884055,0
5,20,42,0.18737896185104794,0.007087987469092925,0.06899779904177497,0.7174999999820625,0.34682080922850744,2.2098762999958126,0.18612259602168835,0
5,20,43,0.1558384883390216,0.004605065192726611,0.0538995383356064,0.7099999999822499,0.3763440860012718,2.179089199998998,0.1862091572349771,0
5,20,44,0.22455333248800932,0.01099480937773942,0.08252640780754185,0.58999999998525,0.34399999998624,2.301754999993136,0.17046328343211073,0
5,20,45,0.1664458191047995,0.0042829052520452085,0.05389809540248567,0.72999999998175,0.39999999997777774,2.3350827999965986,0.4206129279537267,0
5,20,46,0.15861754187892582,0.005142169134397816,0.0582050080875325,0.6974999999825625,0.34594594592724615,2.350793200006592,0.1521020124783239,0
5,20,47,0.19080403402896712,0.006804088374469481,0.07009892972306035,0.7674999999808125,0.37583892614927256,2.3044377000042005,0.12255501019854158,0
5,20,48,0.6075043061553372,0.0911133725746674,0.2700963351435232,0.694999999982625,0.4454545454342975,2.1775689000060083,0.31838930113848085,0
5,20,49,0.15272671064467538,0.004486564209923511,0.05657024442091242,0.7174999999820625,0.4083769633294043,2.2834158999903593,0.23319318984090234,0
7,7,40,0.24535745698366804,0.033064686575329336,0.17970156084297217,0.85714285696793,0.46153846118343195,1.3832622999907471,0.008990205408097491,0
7,7,41,0.19346214883054083,0.009970664465689389,0.08791386430550427,0.7551020406622241,0.3999999998,1.355306199999177,0.06037949926803572,0
7,7,42,0.1932743102365689,0.010255750180057616,0.0901321869267904,0.8367346937067889,0.6363636360743802,1.3867045999941183,0.03035229372568698,0
7,7,43,0.21658819065830962,0.010731947515234694,0.0980712428835984,0.8367346937067889,0.5555555552469136,1.3238617000024533,0.0007586643594512806,0
7,7,44,0.45585867028995636,0.035763606604634526,0.1883659139115822,0.9999999997959184,0.9999999975,0.3488676000124542,-0.0,1
7,7,45,0.3203745975291179,0.035695405469508674,0.17646802794136004,0.8163265304456476,0.470588235017301,1.3185964000003878,0.01087673691199895,0
7,7,46,0.2570878271779672,0.0181970596138544,0.12835966555599904,0.8775510202290712,0.624999999609375,1.255972800005111,0.054529914076991585,0
7,7,47,0.08963997426944949,0.0027208110765198834,0.04610719741351192,0.8163265304456476,0.470588235017301,1.287285599988536,0.07068256239413236,0
7,7,48,0.23712715792562844,0.031986496070205796,0.17841156525399807,0.7346938774010828,0.3157894735180055,1.3461306000099285,0.2683265182035891,0
7,7,49,0.5999645298801788,0.04577906536666888,0.21396042944121438,0.8775510202290712,0.24999999968749997,1.4820231000048807,0.03012744403825189,0
7,10,40,0.1933064096819628,0.01133462771550069,0.08223841180651897,0.79999999992,0.5238095236848073,1.3534015000041109,0.0730833497291119,0
7,10,41,0.152909268124716,0.006499195548775731,0.06894056314623057,0.829999999917,0.5405405403944485,1.3566865000029793,0.0013562947723300626,0
7,10,42,0.20166590450401897,0.009258862277589815,0.09000991322548567,0.679999999932,0.44827586199167657,1.4694545000093058,0.12067026781123666,0
7,10,43,0.30337767962738055,0.031876086206583214,0.17163883649413125,0.8499999999150001,0.44444444427983537,1.4186812000116333,0.017548680584209116,0
7,10,44,0.26271616521560653,0.01767285239193439,0.12176417702302927,0.8499999999150001,0.5161290320915712,1.3835437999950955,0.05730667407958384,0
7,10,45,0.18501259312728488,0.010848128912751968,0.08951683202264209,0.729999999927,0.4489795917451062,1.485930599999847,0.09053615185831612,0
7,10,46,0.19962878006185564,0.0082286448999345,0.07899112923150907,0.7399999999260001,0.5666666665722222,1.4456401000061305,0.16848617584338216,0
7,10,47,0.17192855725605868,0.008774011875977844,0.08592111181630424,0.8899999999110001,0.5217391302079395,1.3775985000102082,0.0035396575664359683,0
7,10,48,0.1810931547405793,0.009270112667557654,0.07894708081070369,0.749999999925,0.41860465106544076,1.3946609999984503,0.10531302427669367,0
