lambda,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
7,7,40,0.18953599680051877,0.017577081621133098,0.13114293101366875,0.7346938774010828,0.3157894735180055,1.1511688000027789,0.0007541958116998817,0
7,7,41,0.16926096063212379,0.004776091006560128,0.06059600736005395,0.6938775508788005,0.347826086805293,1.1134298000033596,0.0039046998169437993,0
7,7,42,0.15794020915897042,0.005079509633949133,0.058882666772230134,0.7346938774010828,0.5185185183264746,1.125537500003702,0.001946731160043199,0
7,7,43,0.18822678855168332,0.005637457171696693,0.0678534637579257,0.6938775508788005,0.44444444427983537,1.1308760999963852,0.0002619719886076094,0
7,7,44,0.31602519749256947,0.016708895763606492,0.12924092293163153,0.7959183671845065,0.28571428551020406,1.1938809999992372,3.1894210868113665e-06,0
7,7,45,0.2685299426866644,0.022176793786084458,0.13660271558688927,0.5918367345730945,0.2857142856122449,1.1347740999990492,0.0010971897741712984,0
7,7,46,0.21499942611562625,0.01112778960540908,0.09740111173103685,0.6122448978342357,0.34482758608799047,1.1366756999996142,0.004080808315748382,0
7,7,47,0.10252543083252642,0.00261760338070566,0.04669503182052496,0.6122448978342357,0.2962962961865569,1.2136822999964352,0.002747416818401468,0
7,7,48,0.22963075823653847,0.025517578932924872,0.15936867382659317,0.5918367345730945,0.23076923068047336,2.348443999995652,0.010989057901505873,0
7,7,49,0.44721659668971636,0.020150630392476852,0.14195291611121222,0.6326530610953769,0.09999999995,3.2121440999981132,0.0026404775212375696,0
7,10,40,0.18017030337688705,0.007714964397275332,0.07115882708317942,0.689999999931,0.4150943395443218,3.115880900004413,0.00441768465608775,0
7,10,41,0.13864419601931838,0.003928900026485412,0.05000534349418635,0.689999999931,0.39215686266820454,3.1809419999990496,0.0010957343962894142,0
7,10,42,0.17745184897128582,0.0049877024978125335,0.06433862947229277,0.589999999941,0.388059701434618,3.197797000000719,0.00491046600193401,0
7,10,43,0.2502541438730906,0.018961974906124807,0.12836807767101102,0.6699999999330001,0.2666666666074074,3.1856657000025734,0.0014682783442539183,0
7,10,44,0.22550955784785645,0.010789394134785081,0.09047164246371789,0.639999999936,0.3076923076331361,3.1939025999963633,0.002493685641869469,0
7,10,45,0.17208975211131236,0.007725329075955067,0.07690127391267619,0.569999999943,0.33846153840946747,3.2841967000058503,0.0032553615645604045,0
7,10,46,0.19395626859144277,0.006107527037448163,0.06670672572284107,0.589999999941,0.45333333327288894,3.453127399996447,0.010567317868157315,0
7,10,47,0.15893168810091743,0.005659538155555896,0.06572141066351293,0.639999999936,0.24999999994791666,3.3594192000018666,0.0010196190996153533,0
7,10,48,0.18370032969792974,0.007103071565431781,0.06946776665205824,0.639999999936,0.3333333332716049,3.4580186999955913,0.005014556088342085,0
7,10,49,0.1871820249203284,0.01419773981266964,0.0922228769584758,0.549999999945,0.3835616437830738,3.324615099998482,0.0062959969653016085,0
7,15,40,0.22250908667206962,0.0075511513270752825,0.06293753791738262,0.6311111110830617,0.3664122137124876,3.9632415999949444,0.008291969910041753,0
7,15,41,0.21696872873899642,0.0049370762637100645,0.05606897496954506,0.6088888888618271,0.26666666664444444,3.942953400000988,0.00949040018070128,0
7,15,42,0.1802493190207647,0.007887498566744602,0.07221099978049947,0.5733333333078519,0.3043478260649023,3.9685927999962587,0.013440342415248724,0
7,15,43,0.1477705041308293,0.003938157583692715,0.04492890781807264,0.5822222221963457,0.28787878785697885,4.058387999997649,0.010096309341238164,0
7,15,44,0.21510546656853877,0.006912359642621345,0.06447609529592487,0.6177777777503209,0.35820895519714857,3.922157699998934,0.01459701943154341,0
7,15,45,0.1821439071279555,0.006363463387433289,0.06316119647503486,0.6222222221945679,0.3609022556119622,3.7830600000015693,0.0046266163215417395,0
7,15,46,0.19826497753481007,0.008389283947202304,0.07682914911603746,0.6088888888618271,0.3333333333080808,3.8520346999939648,0.020649821456630673,0
