lambda,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
0,7,40,0.1615044895511271,0.002298185803176306,0.04463016354724377,0.06122448978342357,0.11538461536242603,6.15512480000325,0.03681342295983133,0
0,7,41,0.12842660104665443,0.0002297059864202765,0.009851888284102377,0.08163265304456477,0.1509433961979352,7.737452899993514,0.04658774710521659,0
0,7,42,0.10379810490557177,0.0010681117088704346,0.02747066918902872,0.14285714282798834,0.24999999995535713,7.271625199995469,0.023509807844604203,0
0,7,43,0.12296592314370827,0.0006637786469379649,0.02204455335822732,0.12244897956684714,0.21818181814214876,5.55173300000024,0.014111803791049645,0
0,7,44,0.271615199094772,0.00036684011786756803,0.016510408474784077,0.040816326522282384,0.07843137253364091,5.099740100005874,0.031078445636310837,0
0,7,45,0.1138374194371872,0.00023825468238138577,0.011619843495781296,0.08163265304456477,0.1509433961979352,4.9621088999992935,0.03523801433487296,0
0,7,46,0.1335553335496925,0.00026812638656551434,0.011203620620094112,0.10204081630570595,0.18518518515089163,10.951284700000542,0.027557652907325488,0
0,7,47,0.5882244659935757,0.19069808056591092,0.3914682325047295,0.08163265304456477,0.1509433961979352,7.320508200005861,0.0018768739422082399,0
0,7,48,0.13145995914062703,9.102585460504884e-05,0.008214074488227308,0.06122448978342357,0.11538461536242603,4.665593600002467,0.015877809934084046,0
0,7,49,0.4659641638219179,0.001903160515457003,0.04362522797025825,0.020408163261141192,0.039999999992,4.748189999998431,0.04784431384995976,0
0,10,40,0.6315258530306535,0.13765972422950068,0.3449810418894409,0.10999999998900001,0.1981981981803425,5.190003199997591,0.005812433715316151,0
0,10,41,0.6164625704421606,0.1201650208971968,0.3317184250031819,0.09999999999,0.1818181818016529,5.7009888000029605,0.010975243902705923,0
0,10,42,0.3329478614005532,0.026487848169521988,0.13805267480686723,0.12999999998700001,0.23008849555485944,7.989933099990594,0.05207950427021403,0
0,10,43,0.18468461710076697,0.0007584433960525035,0.02283887988225805,0.059999999994000006,0.11320754715913137,11.788002800007234,0.035780435145571485,0
0,10,44,0.14347408325391545,0.0004248319955273643,0.01724860700436693,0.079999999992,0.14814814813443072,8.770464800007176,0.03133591226789972,0
0,10,45,1.0,0.3667544205488165,0.5630151945757571,0.8899999999110001,0.0,8.394500700000208,-0.0,1
0,10,46,0.3224460154749918,0.019128714453030243,0.12294061840999992,0.169999999983,0.29059829057345316,8.420024699997157,0.10002808192646442,0
0,10,47,0.16129379026676632,0.001066726331373825,0.022945686735200758,0.059999999994000006,0.11320754715913137,8.212245100003202,0.046365429293834706,0
0,10,48,1.0,0.33844407131201265,0.5371104851728685,0.909999999909,0.0,8.491817999994964,-0.0,1
0,10,49,1.0,0.44979990564321953,0.6270193088060413,0.859999999914,0.0,5.607044499993208,-0.0,1
0,15,40,0.5445577017161015,0.06054336233070332,0.21351233495501734,0.10666666666192592,0.19277108432960757,6.636552899988601,0.40201042405621584,0
0,15,41,0.17603193908468273,0.0007484597315839934,0.021990417390081403,0.07111111110795061,0.1327800829820423,6.610339999999269,0.05613265680326406,0
0,15,42,1.0,0.3916522876189967,0.5734777162894323,0.9066666666263703,0.0,5.857699300002423,-0.0,1
0,15,43,0.5978580015293042,0.12361387520277674,0.32157361498249043,0.08444444444069135,0.1557377049116501,6.490925000005518,0.013426217450548894,0
0,15,44,0.6349324799385307,0.10363397854560452,0.2965256290352682,0.10666666666192592,0.19277108432960757,6.197636400000192,0.017026112208059566,0
0,15,45,0.5124424901706305,0.0635604476704165,0.22693157041753995,0.10666666666192592,0.19277108432960757,6.141974500002107,0.7137967595259593,0
0,15,46,0.5479603013403942,0.0952588533703122,0.2743665016242432,0.09777777777343209,0.1781376518146503,6.075460199994268,0.3108795970658651,0
0,15,47,0.17210203864872423,0.0024015486599869773,0.04121005236447315,0.07555555555219753,0.1404958677627894,6.554023100004997,0.13119163949634277,0
0,15,48,1.0,0.24641762850959933,0.4481629082529762,0.875555555516642,0.0,5.494772799997008,-0.0,1
0,15,49,1.0,0.331626278725925,0.5366108906654338,0.8666666666281481,0.0,5.711015699998825,-0.0,1
0,20,40,1.0,0.241183374060934,0.44072596718468166,0.8924999999776875,0.0,6.8111502999963704,-0.0,1
0,20,41,1.0,0.26705396503594997,0.47283216742415046,0.9124999999771874,0.0,6.804382099988288,-0.0,1
0,20,42,1.0,0.2984831215492853,0.49476138761638533,0.924999999976875,0.0,6.7149654000095325,-0.0,1
0,20,43,1.0,0.2900025242453835,0.49128377253101435,0.9124999999771874,0.0,6.698560799995903,-0.0,1
0,20,44,1.0,0.24724860823897735,0.44780397766182817,0.8924999999776875,0.0,6.7940976999962,-0.0,1
0,20,45,1.0,0.2659241171287336,0.45587982235820024,0.9074999999773125,0.0,6.58805449999636,-0.0,1
0,20,46,1.0,0.28926444994668676,0.4916127659795655,0.914999999977125,0.0,6.427384000009624,-0.0,1
0,20,47,0.3353361150537403,0.01896068465327606,0.11932805713684949,0.0724999999981875,0.13519813519498372,7.722420699996292,0.07371468030331435,0
0,20,48,1.0,0.250989627948858,0.4427283890688377,0.8774999999780625,0.0,6.861070499988273,-0.0,1
0,20,49,1.0,0.2752330907310871,0.4803285702535503,0.9024999999774375,0.0,7.751752999989549,-0.0,1
5,7,40,0.14292444447660838,0.004499735085925035,0.05665349468518218,0.1836734693502707,0.13043478258034027,4.273274300008779,0.020704442102238783,0
5,7,41,0.10155220533848729,0.0007733848251186353,0.022781501872456103,0.34693877543940027,0.19999999995,4.158610600003158,0.03017666860297995,0
5,7,42,0.08667943560655239,0.0010556768379386798,0.028453264078086758,0.3673469387005414,0.3111111110419753,4.3345135999989,0.013181997025161114,0
5,7,43,0.0924818205836134,0.00038644446561295125,0.01687707463769734,0.34693877543940027,0.27272727266528923,4.36077070000465,0.006623253547325331,0
5,7,44,0.2479037045082487,0.006491164804991746,0.08019736767714185,0.2857142856559767,0.10256410253780407,4.437394200009294,0.01040271833782336,0
5,7,45,0.10279296108418036,0.0019628483270357757,0.038038872507424305,0.3673469387005414,0.20512820507560814,4.169849500001874,0.016216180858943573,0
5,7,46,0.12009072775920937,0.0017688428694891893,0.037880710416547704,0.3673469387005414,0.24390243896490185,4.3971048000094015,0.012194082581878082,0
