factor,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
1.0,20,46,0.5170520900242945,0.07609870614837369,0.23433200546016852,0.9074999999773125,0.5934065933413839,1.2435566000058316,0.057415250800632894,0
1.0,20,47,0.653672672332559,0.11212459640089041,0.3066132734732826,0.9524999999761875,0.707692307583432,1.7222855999862077,0.0003589303306014254,0
1.0,20,48,0.45947409907645453,0.04927906602587653,0.18962680953052566,0.854999999978625,0.5538461538035503,1.9521530000056373,0.2920331532798995,0
1.0,20,49,0.466345048790831,0.05887678601278391,0.20818713487932164,0.8999999999775,0.5918367346334861,1.3379771000036271,0.010522023461910213,0
1.1,7,40,1.0,0.5618993653627422,0.7287336325604228,0.9387755100124948,0.0,1.6707528999977512,-0.0,1
1.1,7,41,0.8478944254913943,0.21449126085512846,0.4159388697758881,0.9999999997959184,0.9999999987499999,0.3646593000012217,-0.0,1
1.1,7,42,0.8417381639957615,0.22022904909971766,0.435507892829918,0.9387755100124948,0.7692307686390532,0.35468479999690317,-0.0,1
1.1,7,43,1.0,0.2785166666666667,0.4416666666666667,0.8775510202290712,0.0,1.5037064000061946,-0.0,1
1.1,7,44,1.0,0.1721,0.4,0.959183673273636,0.0,1.7276302000100259,-0.0,1
1.1,7,45,1.0,0.358625,0.5325,0.9183673467513536,0.0,1.530498499996611,-0.0,1
1.1,7,46,1.0,0.28968000000000005,0.5160000000000001,0.8979591834902124,0.0,1.8441464999923483,-0.0,1
1.1,7,47,0.5252477418616199,0.15242138337236322,0.2953013553993249,0.9387755100124948,0.7272727266115702,1.4237331000040285,0.005604659929513208,0
1.1,7,48,1.0,0.6338993788409719,0.7560663936158153,0.9387755100124948,0.0,1.8431808999885106,-0.0,1
1.1,7,49,1.0,0.1296,0.36,0.9795918365347771,0.0,0.8722426000022097,-0.0,1
1.1,10,40,0.7207487083335586,0.1796723360022812,0.3846946542770477,0.9299999999070001,0.719999999712,1.2467045000084909,0.021243363795153843,0
1.1,10,41,0.5926489310308264,0.11189953703600353,0.31017004235798523,0.9599999999040001,0.8333333329861111,1.2027921000117203,0.013092527459984259,0
1.1,10,42,0.5998754879338918,0.10235509530470227,0.29623818077484815,0.9199999999080001,0.6666666663888888,1.5929270000051474,0.002806820073698105,0
1.1,10,43,1.0,0.3568331076202827,0.5699913241423165,0.939999999906,0.0,2.113354100001743,-0.0,1
1.1,10,44,1.0,0.2734997697242474,0.46070140970264334,0.9199999999080001,0.0,1.831084200006444,-0.0,1
1.1,10,45,0.455875074835662,0.07620629594905677,0.2456026139786002,0.89999999991,0.615384615147929,1.0114852999977302,0.00031209649861611263,0
1.1,10,46,0.9367413824769042,0.21079233597988214,0.43148221981685414,0.9499999999050001,0.8275862066111771,0.4409075000003213,-0.0,1
1.1,10,47,0.7320650906034247,0.18159475919894677,0.4039397097426452,0.9899999999010001,0.9230769223668639,0.5691060999961337,-0.0,1
1.1,10,48,0.42752425184435755,0.0617039116666129,0.23269435951991443,0.969999999903,0.8571428567346938,1.264922899994417,6.897017323350142e-05,0
1.1,10,49,0.5645974891031861,0.1429626627297569,0.32161985783434044,0.89999999991,0.6874999997851562,1.1824913000018569,0.015064816707617525,0
1.1,15,40,0.613509047854438,0.09002780104162929,0.26382270289434656,0.9422222221803457,0.754716980989676,1.3346344000019599,0.07087292559577418,0
1.1,15,41,0.6333089231620167,0.09483665337313107,0.28189178566375384,0.9555555555130864,0.705882352733564,0.4613700999907451,-0.0,1
1.1,15,42,0.5249302852859776,0.10602178062284566,0.2800745002618172,0.9066666666263703,0.6037735847917408,1.2668618000025162,0.01389310155497834,0
1.1,15,43,0.5735164328091115,0.11487537505171334,0.31530172352247515,0.9511111110688395,0.7317073168947055,1.319069800010766,1.23520238160412e-06,0
1.1,15,44,0.6465507295313745,0.10747611875586853,0.2893068994983752,0.9466666666245925,0.7391304346219282,1.4118511999986367,0.004205508486997383,0
1.1,15,45,0.6210728260484981,0.11012897643889825,0.3000401431234759,0.9511111110688395,0.765957446645541,1.3706895999930566,0.0029736225971188613,0
1.1,15,46,0.6048379769211537,0.12473824136722853,0.3136033228555056,0.9111111110706173,0.6551724136801427,1.3752345999964746,0.12686376889819098,0
1.1,15,47,0.6743744613470396,0.13835003113762245,0.3429504374098871,0.9511111110688395,0.7179487177646285,1.4625538000109373,0.030706358556621224,0
1.1,15,48,0.5590527543666103,0.07595746294275652,0.2528663581216641,0.9333333332918519,0.7368421051338874,1.3081461999972817,4.226438415767199e-05,0
1.1,15,49,0.6270090334256614,0.1282299703371651,0.3105714500640883,0.8577777777396542,0.5675675674908693,1.2081648000021232,0.11580675103098469,0
1.1,20,40,0.7385338117090912,0.13125580091691028,0.32777203124296933,0.9024999999774375,0.530120481863841,1.2182960000063758,0.0009391621354625133,0
1.1,20,41,0.6210908484523289,0.10181874852647022,0.2856097531965051,0.954999999976125,0.7428571427510204,1.3991228000086267,0.28867764059215967,0
1.1,20,42,0.5027425604656469,0.07429921568249778,0.22476335320280166,0.924999999976875,0.624999999921875,1.2516486000095028,0.023775393392832325,0
1.1,20,43,0.4505259531586635,0.05782549367406726,0.20235850155575527,0.90999999997725,0.6086956521077506,1.1490306999912718,0.020162186124901827,0
1.1,20,44,0.5031415466917681,0.061767097651270184,0.19408716778553955,0.8999999999775,0.6078431371953096,1.1961119000043254,0.06788488795100091,0
1.1,20,45,0.5607991008905201,0.08274773181809898,0.24881143348165177,0.9124999999771874,0.6153846153169907,1.461326700009522,0.022635117400234685,0
1.1,20,46,0.5170478966517422,0.0760985862136103,0.23432947401918564,0.9074999999773125,0.5934065933413839,1.5281871000042884,0.06290248377689563,0
1.1,20,47,0.6536726713476254,0.11212460030414004,0.30661328170264035,0.9524999999761875,0.707692307583432,1.3063991999952123,0.00039476736382426355,0
1.1,20,48,0.46787165806579856,0.05120638078488225,0.19394276217152415,0.854999999978625,0.5538461538035503,1.1890215000021271,0.33999804544083195,0
1.1,20,49,0.4663417426274125,0.0588760673898895,0.20818809726668946,0.8999999999775,0.5918367346334861,1.2901788000017405,0.011559812430492526,0
1.25,7,40,1.0,0.5618993653627422,0.7287336325604228,0.9387755100124948,0.0,1.6581149999983609,-0.0,1
1.25,7,41,0.8478944254913943,0.21449126085512846,0.4159388697758881,0.9999999997959184,0.9999999987499999,0.4674488000018755,-0.0,1
1.25,7,42,0.8417381639957615,0.22022904909971766,0.435507892829918,0.9387755100124948,0.7692307686390532,0.3172989000013331,-0.0,1
1.25,7,43,1.0,0.2785166666666667,0.4416666666666667,0.8775510202290712,0.0,1.8020630999963032,-0.0,1
1.25,7,44,1.0,0.1721,0.4,0.959183673273636,0.0,1.457300199996098,-0.0,1
1.25,7,45,1.0,0.358625,0.5325,0.9183673467513536,0.0,1.526636700000381,-0.0,1
1.25,7,46,1.0,0.28968000000000005,0.5160000000000001,0.8979591834902124,0.0,1.4544421000027796,-0.0,1
1.25,7,47,0.5253383761724829,0.1524747126215604,0.29537914588996594,0.9387755100124948,0.7272727266115702,0.9647049000050174,0.006353419987232703,0
1.25,7,48,1.0,0.6338993788409719,0.7560663936158153,0.9387755100124948,0.0,1.5127642000006745,-0.0,1
1.25,7,49,1.0,0.1296,0.36,0.9795918365347771,0.0,0.7966609000141034,-0.0,1
1.25,10,40,0.7207435152365234,0.17967200248411463,0.3846943028167635,0.9299999999070001,0.719999999712,1.0281927000032738,0.02393070734957036,0
1.25,10,41,0.592643829468592,0.11189923687231887,0.31016924549315517,0.9599999999040001,0.8333333329861111,1.056851999994251,0.014752616349699587,0
1.25,10,42,0.5998751852823744,0.10235510112319765,0.29623826961632865,0.9199999999080001,0.6666666663888888,1.133703699990292,0.003186036650860679,0
1.25,10,43,1.0,0.3568331076202827,0.5699913241423165,0.939999999906,0.0,1.671333099991898,-0.0,1
1.25,10,44,1.0,0.2734997697242474,0.46070140970264334,0.9199999999080001,0.0,2.409182499992312,-0.0,1
1.25,10,45,0.4558814257329865,0.07620841409627066,0.24560623300835233,0.89999999991,0.615384615147929,1.1473709999991115,0.00035516769408427425,0
1.25,10,46,0.9367413824769042,0.21079233597988214,0.43148221981685414,0.9499999999050001,0.8275862066111771,0.5750123000034364,-0.0,1
1.25,10,47,0.7320650906034247,0.18159475919894677,0.4039397097426452,0.9899999999010001,0.9230769223668639,0.602125999997952,-0.0,1
1.25,10,48,0.42752425216026696,0.06170391405685781,0.23269436379157923,0.969999999903,0.8571428567346938,1.2366247000027215,7.83630656717426e-05,0
1.25,10,49,0.564595761329765,0.14296236564115614,0.32161943676105154,0.89999999991,0.6874999997851562,1.225224399997387,0.017058728041161035,0
1.25,15,40,0.6104234522161948,0.08908387520154859,0.2616610580455061,0.9422222221803457,0.754716980989676,1.547529300005408,0.07718388618052727,0
1.25,15,41,0.6333089231620167,0.09483665337313107,0.28189178566375384,0.9555555555130864,0.705882352733564,0.49003430000448134,-0.0,1
1.25,15,42,0.5249289546031474,0.1060217792981561,0.28007486950851,0.9066666666263703,0.6037735847917408,1.2229525000002468,0.01569971372296637,0
1.25,15,43,0.5735172516019126,0.11487571680652882,0.315302547666325,0.9511111110688395,0.7317073168947055,1.4360885999922175,1.4007845950907847e-06,0
1.25,15,44,0.646550590748315,0.1074761715728587,0.2893070846689647,0.9466666666245925,0.7391304346219282,1.3064801000000443,0.004773665545433225,0
1.25,15,45,0.6210763311327586,0.11013032472773888,0.30004226668554573,0.9511111110688395,0.765957446645541,1.2293317000003299,0.0033599203034844487,0
1.25,15,46,0.604803569323943,0.12472949562149425,0.31359165018282303,0.9111111110706173,0.6551724136801427,1.241240100003779,0.1428825451762456,0
1.25,15,47,0.6743710915083756,0.13835041505648876,0.34295082581817604,0.9511111110688395,0.7179487177646285,1.28921370000171,0.03463882598934333,0
1.25,15,48,0.5590533342806131,0.07595762481829925,0.2528666950182036,0.9333333332918519,0.7368421051338874,1.043680000002496,4.802686188630997e-05,0
1.25,15,49,0.626987767855987,0.12822247313031818,0.31056445744197764,0.8577777777396542,0.5675675674908693,1.1016610999940895,0.13124346686685553,0
1.25,20,40,0.7385341408468784,0.13125589886799402,0.3277722265922111,0.9024999999774375,0.530120481863841,1.222934899997199,0.0010665968987717306,0
1.25,20,41,0.621052136564365,0.10181449933411406,0.28560286114031747,0.954999999976125,0.7428571427510204,1.224863200011896,0.3254441863106129,0
1.25,20,42,0.5048444365686333,0.07490667765589079,0.22563168174861464,0.9224999999769374,0.6172839505410761,1.2394967000000179,0.0271526526751445,0
1.25,20,43,0.450522434809963,0.057825022771995666,0.2023568798230132,0.90999999997725,0.6086956521077506,1.2415813999978127,0.02269444066305838,0
1.25,20,44,0.5031406733008418,0.06176740217393316,0.19408556066407737,0.8999999999775,0.6078431371953096,1.2299431999999797,0.07678975999423268,0
1.25,20,45,0.5607960334447752,0.08274721996931203,0.24880983385946623,0.9124999999771874,0.6153846153169907,1.4252273999882163,0.02560262226539908,0
1.25,20,46,0.5170765311819311,0.07610858309661471,0.23434586337246288,0.9074999999773125,0.5934065933413839,1.3451066999987233,0.0710889814973054,0
1.25,20,47,0.6536726698708836,0.11212460615816885,0.30661329404477045,0.9524999999761875,0.707692307583432,1.362799399998039,0.0004485038399784663,0
1.25,20,48,0.46680224344684834,0.050993438699321075,0.1934349456921138,0.8524999999786875,0.5496183205687314,1.3685299000062514,0.37156370141349687,0
1.25,20,49,0.46633686463612267,0.05887500993717603,0.20818960461559505,0.8999999999775,0.5918367346334861,1.221827300003497,0.013111816558517744,0
1.5,7,40,1.0,0.5618993653627422,0.7287336325604228,0.9387755100124948,0.0,1.5340767000016058,-0.0,1
1.5,7,41,0.8478944254913943,0.21449126085512846,0.4159388697758881,0.9999999997959184,0.9999999987499999,0.36528360001102556,-0.0,1
1.5,7,42,0.8417381639957615,0.22022904909971766,0.435507892829918,0.9387755100124948,0.7692307686390532,0.2549531999975443,-0.0,1
1.5,7,43,1.0,0.2785166666666667,0.4416666666666667,0.8775510202290712,0.0,1.518043600008241,-0.0,1
1.5,7,44,1.0,0.1721,0.4,0.959183673273636,0.0,1.5600903000013204,-0.0,1
1.5,7,45,1.0,0.358625,0.5325,0.9183673467513536,0.0,1.5756040999985998,-0.0,1
1.5,7,46,1.0,0.28968000000000005,0.5160000000000001,0.8979591834902124,0.0,1.5231481000082567,-0.0,1
1.5,7,47,0.5254372877047859,0.15253361158115225,0.29546505110409704,0.9387755100124948,0.7272727266115702,0.9280937000003178,0.007576370985769834,0
1.5,7,48,1.0,0.6338993788409719,0.7560663936158153,0.9387755100124948,0.0,1.8160118000087095,-0.0,1
1.5,7,49,1.0,0.1296,0.36,0.9795918365347771,0.0,0.8008237000030931,-0.0,1
1.5,10,40,0.7207349583369536,0.17967144754281622,0.38469371730754404,0.9299999999070001,0.719999999712,0.9914487000060035,0.028303230204356565,0
1.5,10,41,0.5926354140517568,0.11189873934503743,0.3101679243589041,0.9599999999040001,0.8333333329861111,1.044025099996361,0.017455602789836346,0
1.5,10,42,0.5998746811834849,0.10235511082120202,0.29623841766661263,0.9199999999080001,0.6666666663888888,1.0508569999947213,0.003816185028561045,0
1.5,10,43,1.0,0.3568331076202827,0.5699913241423165,0.939999999906,0.0,1.7615125000011176,-0.0,1
1.5,10,44,1.0,0.2734997697242474,0.46070140970264334,0.9199999999080001,0.0,1.5810574000061024,-0.0,1
1.5,10,45,0.455899058717158,0.07621430025243864,0.24561492132410523,0.89999999991,0.615384615147929,1.1301092000067001,0.0004272807989488318,0
1.5,10,46,0.9367413824769042,0.21079233597988214,0.43148221981685414,0.9499999999050001,0.8275862066111771,0.5118453000031877,-0.0,1
1.5,10,47,0.7320650906034247,0.18159475919894677,0.4039397097426452,0.9899999999010001,0.9230769223668639,0.5318862999993144,-0.0,1
1.5,10,48,0.42752425268694016,0.061703918039903875,0.2326943709098657,0.969999999903,0.8571428567346938,1.2477666000049794,9.401142114451681e-05,0
1.5,10,49,0.5645432381098326,0.14293671821659168,0.3215704535669542,0.89999999991,0.6874999997851562,1.0402425000065705,0.020351973599580603,0
1.5,15,40,0.61038867348344,0.08907902243223546,0.26165445213674426,0.9422222221803457,0.754716980989676,1.4512500999990152,0.09129829620206394,0
1.5,15,41,0.6333089231620167,0.09483665337313107,0.28189178566375384,0.9555555555130864,0.705882352733564,0.42458540000370704,-0.0,1
1.5,15,42,0.5249269900285485,0.1060218238297736,0.28007539697370387,0.9066666666263703,0.6037735847917408,1.3394980000011856,0.018668538851703432,0
1.5,15,43,0.573518629513495,0.11487629186186045,0.315303935143618,0.9511111110688395,0.7317073168947055,1.3234407999989344,1.675101802928615e-06,0
1.5,15,44,0.6465503601534645,0.10747625949442392,0.2893073927086,0.9466666666245925,0.7391304346219282,1.5236999000044307,0.005717778835975219,0
1.5,15,45,0.6210824083573776,0.11013264452103409,0.3000460020151892,0.9511111110688395,0.765957446645541,1.1372457999968901,0.003996070653008823,0
1.5,15,46,0.6047471630364651,0.12471513421456426,0.3135725045238414,0.9111111110706173,0.6551724136801427,1.0719863999984227,0.16894564362842326,0
1.5,15,47,0.6743655474227155,0.13835105333977243,0.3429514716989792,0.9511111110688395,0.7179487177646285,1.271170499996515,0.04106257490724052,0
1.5,15,48,0.559054301094305,0.07595789469208929,0.25286725667329596,0.9333333332918519,0.7368421051338874,1.227307599998312,5.76305395852838e-05,0
1.5,15,49,0.6269525528129556,0.12821005964356172,0.31055283834915565,0.8622222221839012,0.5753424656746107,1.2772487000038382,0.15678667530404616,0
1.5,20,40,0.7385346888903788,0.13125606196086373,0.32777255184679555,0.9024999999774375,0.530120481863841,2.0431806999986293,0.0012786517133461818,0
1.5,20,41,0.6209884969046799,0.1018075204978986,0.2855915083790744,0.954999999976125,0.7428571427510204,1.8416533999989042,0.38540754479677963,0
1.5,20,42,0.5048367286737168,0.07490515628537646,0.22562835019969713,0.9224999999769374,0.6172839505410761,1.60143729999254,0.03245120126379213,0
1.5,20,43,0.4505162636187218,0.057822357251933874,0.2023441718187673,0.90999999997725,0.6086956521077506,1.4762396000005538,0.026926177462473284,0
1.5,20,44,0.5031174343082911,0.061762652236153855,0.19407154284182165,0.8999999999775,0.6078431371953096,1.409800900000846,0.0914282286064019,0
1.5,20,45,0.560791023438582,0.08274638799770292,0.24880725050402647,0.9124999999771874,0.6153846153169907,1.5000088000087999,0.030488804515055083,0
1.5,20,46,0.5170659736109137,0.07610817160185153,0.23433952892910212,0.9074999999773125,0.5934065933413839,1.5772070000093663,0.08447000130810145,0
1.5,20,47,0.6536726674114025,0.11212461591262886,0.30661331460990415,0.9524999999761875,0.707692307583432,1.366722100006882,0.0005380137887255287,0
1.5,20,48,0.4673347420512637,0.0511241682622197,0.19371912664030894,0.8524999999786875,0.5496183205687314,1.3201108000066597,0.4396846214279897,0
1.5,20,49,0.46716541721552773,0.05904303922116785,0.2086371364244486,0.8974999999775625,0.5858585857994083,1.1972662000043783,0.016238680065726718,0
1.75,7,40,1.0,0.5618993653627422,0.7287336325604228,0.9387755100124948,0.0,1.649700699999812,-0.0,1
1.75,7,41,0.8478944254913943,0.21449126085512846,0.4159388697758881,0.9999999997959184,0.9999999987499999,0.43981589999748394,-0.0,1
1.75,7,42,0.8417381639957615,0.22022904909971766,0.435507892829918,0.9387755100124948,0.7692307686390532,0.3309148999978788,-0.0,1
1.75,7,43,1.0,0.2785166666666667,0.4416666666666667,0.8775510202290712,0.0,2.0765891000046395,-0.0,1
1.75,7,44,1.0,0.1721,0.4,0.959183673273636,0.0,1.8415780999930575,-0.0,1
1.75,7,45,1.0,0.358625,0.5325,0.9183673467513536,0.0,1.8827358999988064,-0.0,1
1.75,7,46,1.0,0.28968000000000005,0.5160000000000001,0.8979591834902124,0.0,2.328627000009874,-0.0,1
1.75,7,47,0.5212402798573392,0.15009181901093327,0.2924900849884467,0.9387755100124948,0.7272727266115702,1.036640999998781,0.008640302383078315,0
1.75,7,48,1.0,0.6338993788409719,0.7560663936158153,0.9387755100124948,0.0,1.5845526000048267,-0.0,1
1.75,7,49,1.0,0.1296,0.36,0.9795918365347771,0.0,0.7092570000095293,-0.0,1
1.75,10,40,0.72072652915692,0.17967089733159555,0.38469313633655483,0.9299999999070001,0.719999999712,1.2019464000040898,0.03254555040389527,0
1.75,10,41,0.5926271062886999,0.11189824522537126,0.3101666118827126,0.9599999999040001,0.8333333329861111,1.120712200005073,0.02008035860770439,0
1.75,10,42,0.5998741774857198,0.10235512051920356,0.29623856569171253,0.9199999999080001,0.6666666663888888,1.1099722999933874,0.004443986699791391,0
1.75,10,43,1.0,0.3568331076202827,0.5699913241423165,0.939999999906,0.0,1.6253552999987733,-0.0,1
1.75,10,44,1.0,0.2734997697242474,0.46070140970264334,0.9199999999080001,0.0,2.0204389999998966,-0.0,1
1.75,10,45,0.4559143561493491,0.07621940600194735,0.24562271286995177,0.89999999991,0.615384615147929,0.9623527000076137,0.0004997260296572907,0
1.75,10,46,0.9367413824769042,0.21079233597988214,0.43148221981685414,0.9499999999050001,0.8275862066111771,0.38829610000539105,-0.0,1
1.75,10,47,0.7320650906034247,0.18159475919894677,0.4039397097426452,0.9899999999010001,0.9230769223668639,0.5241019000095548,-0.0,1
1.75,10,48,0.4275242532138103,0.06170392202208076,0.23269437802670856,0.969999999903,0.8571428567346938,1.299459100002423,0.00010965169759239858,0
1.75,10,49,0.5645403689116492,0.14293621188854114,0.32156977360322514,0.89999999991,0.6874999997851562,0.9869146000128239,0.02360575672828929,0
1.75,15,40,0.6103554418310544,0.0890743006138141,0.26164807596724643,0.9422222221803457,0.754716980989676,1.1011326000007102,0.10506798695339066,0
1.75,15,41,0.6333089231620167,0.09483665337313107,0.28189178566375384,0.9555555555130864,0.705882352733564,0.5336223000049358,-0.0,1
1.75,15,42,0.5249248746282758,0.10602182270888913,0.28007599698999314,0.9066666666263703,0.6037735847917408,1.2753414000035264,0.0215846074918412,0
1.75,15,43,0.5735200238684575,0.11487687369434178,0.31530533986362796,0.9511111110688395,0.7317073168947055,1.1688427000044612,1.9472880441342774e-06,0
1.75,15,44,0.6465501304426555,0.10747634728282364,0.28930770002776973,0.9466666666245925,0.7391304346219282,1.0063756000017747,0.006658385498107602,0
1.75,15,45,0.6210886016278825,0.110135001330179,0.30004982626123794,0.9511111110688395,0.765957446645541,1.1217846999934409,0.00462143178391853,0
1.75,15,46,0.6046919008334737,0.12470103532703337,0.313553735953282,0.9111111110706173,0.6551724136801427,1.0254163000063272,0.19423926089132912,0
1.75,15,47,0.6743600926116252,0.13835168964890548,0.34295211574858236,0.9511111110688395,0.7179487177646285,1.1716737000097055,0.04732625868941191,0
1.75,15,48,0.5590552682815899,0.07595816467029518,0.25286781853435936,0.9333333332918519,0.7368421051338874,1.1010049000033177,6.723365252351088e-05,0
1.75,15,49,0.6269176187606615,0.12819774719016266,0.3105412633969446,0.8622222221839012,0.5753424656746107,1.0665111999987857,0.18210156106271613,0
1.75,20,40,0.738535236284218,0.13125622485506022,0.3277728766921318,0.9024999999774375,0.530120481863841,1.2761562999949092,0.0014902865082443838,0
1.75,20,41,0.6209259383696982,0.1018006681875282,0.285580320426649,0.954999999976125,0.7428571427510204,1.4853874999971595,0.44376512865032125,0
1.75,20,42,0.5048292736799562,0.07490370816688267,0.22562520741602385,0.9224999999769374,0.6172839505410761,1.4247570000006817,0.03770638364506709,0
1.75,20,43,0.44909169821416456,0.057421262957628436,0.20097392294031488,0.9324999999766875,0.674698795099434,1.3732658999942942,0.0328553130604,0
1.75,20,44,0.5030976232698282,0.06175826972729478,0.19405823761246105,0.8999999999775,0.6078431371953096,1.264909000004991,0.10596854986210749,0
1.75,20,45,0.5607861375821366,0.08274558177919292,0.24880476836735999,0.9124999999771874,0.6153846153169907,1.2824434000067413,0.03530226677848422,0
1.75,20,46,0.5170606605519062,0.07610899590178778,0.23433581398067915,0.9074999999773125,0.5934065933413839,1.3627367000008235,0.0977086792107135,0
1.75,20,47,0.6536726649541145,0.11212462566427119,0.3066133351686855,0.9524999999761875,0.707692307583432,1.3672954000066966,0.000627460211154832,0
1.75,20,48,0.4671449231451988,0.051098076330638016,0.1936602460538124,0.84999999997875,0.5454545454132231,1.3257784000015818,0.5022557898707454,0
1.75,20,49,0.4671760608943011,0.05904562302001708,0.2086520824828357,0.8974999999775625,0.5858585857994083,1.5045747999974992,0.018896317565861912,0
2.0,7,40,1.0,0.5618993653627422,0.7287336325604228,0.9387755100124948,0.0,1.5892918999888934,-0.0,1
2.0,7,41,0.8478944254913943,0.21449126085512846,0.4159388697758881,0.9999999997959184,0.9999999987499999,0.3327457000123104,-0.0,1
2.0,7,42,0.8417381639957615,0.22022904909971766,0.435507892829918,0.9387755100124948,0.7692307686390532,0.36045320000266656,-0.0,1
2.0,7,43,1.0,0.2785166666666667,0.4416666666666667,0.8775510202290712,0.0,1.8759427000040887,-0.0,1
